url,status
https://BIzbvf.gq/W1azWS.vbs,danger
https://go0gle.com/login,danger
https://69CrxG.tk/YXipN2.vbs,danger
https://sberlank.ru/verify,danger
whatsapp://send?phone=79000141272&text=You%20won%2050000%20rubles,suspicious
https://gooоle.com/account,danger
bank://payment?receiver=79005813426&amount=7000,suspicious
https://qr.nspk.ru/BD100018S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
tg://resolve?domain=lottery_bot&start=ref_33276,suspicious
https://alfabank.ru/settings,safe
ton://transfer?address=EQhGA6cv1WChGtaPxgw1lqq7vlAzUwyBJ8QYSXI1mXTDaAi3&amount=1000,suspicious
https://wildberries.ru/promo,safe
https://fss.gov.ru/documents,safe
https://bit.ly/out?url=http://mtsbank-online.ga/login,danger
https://rosreestr.gov.ru,safe
tg://resolve?domain=cash_bot&start=prize_45910,suspicious
sberpay://pay?account=79005711559&amount=100000&message=urgent,suspicious
https://DQi78j.xyz/52Dm7t.msi,danger
bank://payment?receiver=79006907955&amount=75000&reason=compensation,suspicious
https://tinyurl.com/link?redirect=http://raiffeisen-online.ga/login,danger
https://vtb.ru/support,safe
https://sеerbank.ru/auth,danger
sber://transfer?account=79008536797&sum=75000&comment=refund,suspicious
https://mtsbank.ru/settings,safe
https://wildberries.ru/account,safe
bank://payment?receiver=79005313287&amount=75000&reason=lottery,suspicious
https://1ail.ru/login,danger
sber://transfer?account=79009135766&sum=200000&comment=prize,suspicious
https://twitter.com/profile,safe
https://dns-shop.ru/cart,safe
https://rosreestr.gov.ru/appeal,safe
sber://transfer?account=79005667686&sum=50000&comment=prize,suspicious
https://qr.nspk.ru/BD100049S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000222,safe
https://1k.com/verify,danger
https://clck.ru/Hl3px,suspicious
sber://transfer?account=79004705623&sum=200000&comment=win,suspicious
https://MfNKKk.gq/SL0IZb.apk,danger
ton://transfer?address=EQAIiKpuSjjud5MPEJwWtnleFzHfnnuwnUG9Z8aPB4MM7Qt4&amount=10,suspicious
https://gazprombank.ru/help,safe
https://goo.gl/tINv3T,suspicious
bank://payment?receiver=79002103798&amount=7000,suspicious
https://BLKH51.cf/HXw3HN.apk,danger
https://clck.ru/ojEvt,suspicious
whatsapp://send?phone=79008278217&text=Click%20to%20get%20gift,suspicious
https://H3yvVj.ml/rSvBpD.exe,danger
https://clck.ru/z0lrNMq,suspicious
https://vtb.ru/credits?amount=500000&term=36,safe
sber://transfer?account=79002293851&sum=5000,suspicious
https://leroymerlin.ru/promo,safe
bank://payment?receiver=79009094743&amount=30000&reason=gift,suspicious
ton://transfer?address=EQGwcGoXWxKTVRgiDo1r2zlRWJhaOQtwjOp1AwrQUzWDwIpt&amount=100,suspicious
https://goоuslugi.ru/signin,danger
https://qr.nspk.ru/BD100009S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://qr.nspk.ru/BD100041S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://M6rQnB.tk/1gQH8w.bat,danger
https://qr.nspk.ru/BD100038S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000222,safe
https://x518ox.top/WcURYx.msi,danger
https://go0uslugi.ru/auth,danger
https://vа.com/secure,danger
https://al1abank.ru/verify,danger
https://clck.ru/forward?target=https://open-bank.ml/auth,danger
https://аail.ru/secure,danger
https://qr.nspk.ru/BD100047S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://dns-shop.ru/wishlist,safe
https://mvideo.ru/wishlist,safe
https://tinkoоf.ru/account,danger
sber://transfer?account=79004678855&sum=200000&comment=reward,suspicious
https://youtube.com,safe
https://xn--80ak6aa92e.com/account,danger
sber://transfer?account=79005771172&sum=5000,suspicious
https://tinklff.ru/login,danger
https://twitter.com/news,safe
ton://transfer?address=EQWyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dVkEa05GmWFRMPw&amount=10,suspicious
https://fss.gov.ru/login,safe
https://ve.com/auth,danger
https://gosusligi.ru/secure,danger
https://lamoda.ru/support,safe
https://mos.ru/documents,safe
https://0oogle.com/login,danger
https://xn--yndex-4ve.ru/mail,danger
https://tineoff.ru/signin,danger
https://gosuslugi.ru/verify,danger
ton://transfer?address=EQVnvZ7sGRckiSSgLl5yCWSgz5ZKVBO7iEGd50DF5kJThyL2&amount=1000,suspicious
https://wikipedia.org,safe
https://zCQjzC.ga/LtST18.exe,danger
https://mtsbank.ru/payments,safe
https://xn--lfabank-1fg.ru/login,danger
https://government.ru/news,safe
https://XByB7v.tk/EE5GXT.apk,danger
https://5SFhfj.cf/4jB6nB.scr,danger
https://bit.ly/VXLXH,suspicious
https://tinko0f.ru/verify,danger
bank://payment?receiver=79005100604&amount=50000&reason=refund,suspicious
https://vt6.ru/secure,danger
https://mail.ru/search,safe
https://yandex.ru,safe
https://aGr8bY.xyz/A6l4Go.vbs,danger
sber://transfer?account=79007082075&sum=1000,suspicious
https://7KUSye.tk/IJ0PHx.msi,danger
https://Awwln6.cf/l9jsWF.vbs,danger
https://fss.gov.ru/faq,safe
https://xn--80ak6aa92e.com/verify,danger
https://mos.ru,safe
https://citilink.ru/promo,safe
https://raiffeisen.ru/accounts,safe
https://tinyurl.com/dNRXh,suspicious
https://ow.ly/go?link=http://rosbank-app.tk/verify,danger
https://mail.ru/news,safe
https://ow.ly/XdMGTZe,suspicious
https://mtsbank.ru/accounts,safe
https://JTfsUk.tk/W2wFqk.jar,danger
https://sberbank.ru/accounts,safe
https://ozon.ru/category/electronics?sort=popular&page=1,safe
https://y6ndex.ru/auth,danger
https://eldorado.ru/search?q=tv&filter=samsung&price=50000,safe
https://qr.nspk.ru/BD100040S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000222,safe
https://nalog.gov.ru/support,safe
https://xn--v-ttb.com/id,danger
https://pfr.gov.ru/support,safe
https://zfAPxj.cf/eZffTY.vbs,danger
bank://payment?receiver=79008338757&amount=7000,suspicious
https://alfaеank.ru/auth,danger
https://goo.gl/IHEJHuD1,suspicious
https://tinyurl.com/QjVpEQu8,suspicious
bank://payment?receiver=79009168088&amount=30000&reason=gift,suspicious
https://pfr.gov.ru/profile,safe
https://5fZTvv.top/mDDBRt.scr,danger
https://yKJAEH.xyz/5kkrl0.vbs,danger
https://g6ogle.com/secure,danger
https://hteCGh.top/WNl7A4.apk,danger
https://googl1.com/auth,danger
https://goo.gl/lQVjrztf,suspicious
https://avito.ru/cart,safe
https://xn--gsuslugi-nbh.ru/esia,danger
sber://transfer?account=79000687152&sum=5000,suspicious
https://oeKBP2.tk/Tyon1d.vbs,danger
https://goo.gl/Qwi3E,suspicious
sber://transfer?account=79004922916&sum=100000&comment=reward,suspicious
https://ZGsk5n.gq/30pNIh.scr,danger
sberpay://pay?account=79000379148&amount=20000,suspicious
https://pueBxH.top/lqPL2l.jar,danger
https://mvideo.ru/account,safe
https://ow.ly/c6lbg,suspicious
https://4DZVDM.ml/bnj6LA.jar,danger
https://kremlin.ru/support,safe
tg://resolve?domain=prize_bot&start=bonus_60667,suspicious
https://sberba6k.ru/login,danger
https://clck.ru/go?link=https://sber-online.cf/payment,danger
https://open.ru/cards,safe
https://3iFqYu.xyz/CplTXJ.jar,danger
https://rosbank.ru/login,safe
whatsapp://send?phone=79001598662&text=You%20won%2050000%20rubles,suspicious
https://xn--tnkoff-pvf.ru/app,danger
https://LboP1K.ml/9PqcUD.msi,danger
https://government.ru/faq,safe
sberpay://pay?account=79007076077&amount=10000,suspicious
https://bit.ly/vDa56D,suspicious
https://qr.nspk.ru/BD100028S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000333,safe
https://alfabalk.ru/auth,danger
https://xn--v-ttb.com/messages,danger
https://gosuslugi.ru/login?redirect=/profile&auth=esia,safe
https://s68VRQ.cf/tv5Xqh.msi,danger
https://maiе.ru/verify,danger
sberpay://pay?account=79002815378&amount=50000&message=urgent,suspicious
https://yande6.ru/signin,danger
https://lamoda.ru/checkout,safe
https://ozon.ru/orders,safe
https://yandex.ru/verify,danger
https://mоil.ru/account,danger
https://xn--lfabank-1fg.ru/click,danger
https://leroymerlin.ru/search?q=phone,safe
https://mtsbank.ru,safe
https://rshb.ru/login,safe
https://citilink.ru/wishlist,safe
sber://transfer?account=79001037138&sum=150000&comment=reward,suspicious
sber://transfer?account=79001455999&sum=150000&comment=refund,suspicious
https://kSE4HN.ml/G0eYda.exe,danger
https://eldorado.ru/checkout,safe
https://t6nkoff.ru/signin,danger
https://xn--gsuslugi-nbh.ru/auth,danger
whatsapp://send?phone=79003676501&text=You%20won%2050000%20rubles,suspicious
bank://payment?receiver=79004826333&amount=7000,suspicious
sber://transfer?account=79001840926&sum=150000&comment=bonus,suspicious
https://ZwZcSH.cf/gZUs9B.scr,danger
sber://transfer?account=79005061289&sum=1000,suspicious
tg://resolve?domain=promo_bot&start=win_30836,suspicious
https://iNbUnA.ga/jtu6K2.exe,danger
whatsapp://send?phone=79004616027&text=Claim%20your%20prize%20now,suspicious
https://xn--80ak6aa92e.com/auth,danger
https://tinyurl.com/QtuNc6Gp,suspicious
https://Q2N9u8.ga/jeBsrd.vbs,danger
https://ZqIqgT.tk/pPGNdz.msi,danger
https://qr.nspk.ru/BD100020S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://nalog.gov.ru/services,safe
https://NlOyT2.cf/KyRmUY.apk,danger
https://mail.ru,safe
https://HPnpU2.ml/GGw4gZ.vbs,danger
https://leroymerlin.ru/catalogue/plitka?room=bathroom&style=modern,safe
https://gosusl1gi.ru/account,danger
https://market.yandex.ru/product/98765?sku=abc123&clid=545,safe
https://QE4efL.ml/hMKSxL.scr,danger
https://bit.ly/zIykTy,suspicious
sber://transfer?account=79000200756&sum=50000&comment=cashback,suspicious
whatsapp://send?phone=79008866676&text=You%20won%2050000%20rubles,suspicious
tg://resolve?domain=bonus_bot&start=ref_37707,suspicious
https://JRzhbu.top/6CQwBg.bat,danger
https://rosreestr.gov.ru/documents,safe
https://ow.ly/redirect?target=https://mail-secure.cf/login,danger
https://gosuslugi.ru/appeal,safe
https://Br9BY8.cf/vuP1uR.scr,danger
https://alfab1nk.ru/account,danger
https://ksbudw.cf/jGJXke.jar,danger
https://tinkofе.ru/login,danger
https://bit.ly/jump?to=https://alfabank-click.ml/auth,danger
ton://transfer?address=EQZ8wzjH4QDoafgJE6WeS4NC8qdY20wPAh03aiOu37qTxvhy&amount=500,suspicious
https://kremlin.ru/login,safe
https://market.yandex.ru/search?q=phone,safe
https://gosusluga.ru/secure,danger
https://market.yandex.ru/orders,safe
https://xn--gsuslugi-nbh.ru/payment,danger
sberpay://pay?account=79001998149&amount=50000&message=urgent,suspicious
https://rosreestr.gov.ru/search?cadastral=77:01:0001&type=extract,safe
https://qr.nspk.ru/BD100029S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000333,safe
https://6oogle.com/secure,danger
https://bit.ly/redir?dest=http://gosuslugi-esia.tk/login,danger
https://bit.ly/neMGXMRq,suspicious
https://69s7QC.ga/mxDoJJ.msi,danger
https://goo.gl/redirect?to=https://vtb-secure.ml/verify,danger
https://sberban1.ru/secure,danger
https://xn--tnkoff-pvf.ru/auth,danger
https://tinyurl.com/redirect?target=http://alfabank-online.tk/login,danger
https://sberbank.ru/cards?type=debit&currency=rub,safe
whatsapp://send?phone=79004235650&text=Click%20to%20get%20gift,suspicious
https://6k.com/auth,danger
https://xn--80ak6aa92e.com/support,danger
https://еlfabank.ru/verify,danger
https://yK6txX.top/hR694f.msi,danger
https://alfabank.ru,safe
https://dns-shop.ru/account,safe
https://gоogle.com/signin,danger
bank://payment?receiver=79002179830&amount=75000&reason=lottery,suspicious
https://google.com,safe
https://youtube.com/search,safe
https://pfr.gov.ru/faq,safe
tg://resolve?domain=gift_bot&start=prize_78719,suspicious
https://mvideo.ru/cart,safe
https://gosusоugi.ru/auth,danger
https://RzDDCi.tk/5F21rW.bat,danger
https://facebook.com,safe
https://qr.nspk.ru/BD100035S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://vаb.ru/login,danger
https://ve.com/secure,danger
https://citilink.ru/orders,safe
https://giogle.com/signin,danger
https://KPnm4s.ml/nlTUU4.msi,danger
https://alfabank.ru/support,safe
https://mvideo.ru/promo/sale2024?utm_medium=qr&utm_content=banner,safe
https://xn--ggle-55da.com/account,danger
https://xn--yndex-4ve.ru/disk,danger
https://ozon.ru/support,safe
bank://payment?receiver=79003924166&amount=100000&reason=prize,suspicious
https://xn--ggle-55da.com/auth,danger
bank://payment?receiver=79009503747&amount=50000&reason=compensation,suspicious
bank://payment?receiver=79004242207&amount=3000,suspicious
https://nalog.gov.ru/profile,safe
https://ow.ly/7gSGlG,suspicious
https://sberbank.ru/support,safe
https://ok.ru/profile,safe
https://pfr.gov.ru,safe
https://xn--sbrbank-8gg.ru/auth,danger
https://qr.nspk.ru/BD100005S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://rshb.ru,safe
https://gosusllgi.ru/secure,danger
https://alfabank.ru/accounts?filter=active&sort=date,safe
https://xn--lfabank-1fg.ru/mobile,danger
https://kremlin.ru/documents,safe
sberpay://pay?account=79009935913&amount=10000,suspicious
https://rosreestr.gov.ru/payment,safe
https://tiokoff.ru/signin,danger
https://vtо.ru/auth,danger
https://ya0dex.ru/login,danger
https://qr.nspk.ru/BD100031S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://gosullugi.ru/secure,danger
https://gosuslugi.ru/support,safe
https://tiеkoff.ru/login,danger
https://оinkoff.ru/verify,danger
https://0inkoff.ru/verify,danger
sber://transfer?account=79003880306&sum=75000&comment=reward,suspicious
ton://transfer?address=EQxHr4YxXBc3lF6k7HaePV1AgHR8WO6UjCufdXIJoqyNAbPH&amount=1000,suspicious
whatsapp://send?phone=79001012871&text=Get%20bonus%20now,suspicious
https://kremlin.ru/profile,safe
https://tinkoff.ru/accounts,safe
https://alfabank.ru/profile,safe
https://0oogle.com/signin,danger
https://tinkоff.ru/auth,danger
https://tiаkoff.ru/verify,danger
https://aofabank.ru/secure,danger
https://vtl.ru/signin,danger
sber://transfer?account=79000524228&sum=100000&comment=win,suspicious
https://googll.com/signin,danger
https://government.ru/support,safe
https://alfabaik.ru/secure,danger
https://mos.ru/profile,safe
https://lamoda.ru/account,safe
sber://transfer?account=79009189904&sum=10000,suspicious
sber://transfer?account=79009912028&sum=5000,suspicious
https://clck.ru/redirect?url=http://sberbank-secure.ru/login,danger
https://vtb.ru/payments,safe
https://eldorado.ru/cart,safe
https://qr.nspk.ru/BD100019S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://EPcyLa.ga/6VVrhE.bat,danger
https://PHGZpv.ga/l2VbOM.apk,danger
https://3EHMoQ.ga/9UAgN2.bat,danger
https://xn--ggle-55da.com/login,danger
https://ozon.ru,safe
https://ozon.ru/account,safe
https://kremlin.ru,safe
whatsapp://send?phone=79002848590&text=Free%20money%20waiting,suspicious
https://yandex.ru/signin,danger
https://mtsbank.ru/offers,safe
https://IssjRR.tk/XFhmiX.apk,danger
https://sberbank.ru/credits,safe
https://wildberries.ru/orders,safe
https://qr.nspk.ru/BD100044S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
https://vib.ru/secure,danger
https://rosbank.ru/offers,safe
https://gazprombank.ru/accounts,safe
https://qr.nspk.ru/BD100017S43DMVH01JB9CKJL8V8Q1TU9?type=01&bank=100000000111,safe
tg://resolve?domain=promo_bot&start=gift_76426,suspicious
ton://transfer?address=EQXzvHRqryUvIltnJlU5lTopqoZZwWhe7Ea170xt32JrlVFy&amount=1000,suspicious
https://v1b.ru/secure,danger
bank://payment?receiver=79001082390&amount=3000,suspicious
https://AMozPf.ga/eGF9Iy.bat,danger
whatsapp://send?phone=79002430751&text=Your%20bonus%20is%20ready,suspicious
https://A9lsgu.ga/tLAQvc.jar,danger
sberpay://pay?account=79003738869&amount=25000&message=urgent,suspicious
https://nalog.gov.ru/faq,safe
https://dGMEBd.ga/I5BRh8.vbs,danger
bank://payment?receiver=79001431374&amount=30000&reason=prize,suspicious
https://tinkаff.ru/login,danger
https://maаl.ru/login,danger
https://google.com/news,safe
https://goo.gl/forward?link=http://google-auth.ga/signin,danger
https://xn--v-ttb.com/login,danger
https://gooile.com/signin,danger
https://yan1ex.ru/signin,danger
https://sbeаbank.ru/account,danger
https://google.com/search,safe
https://gosusluii.ru/auth,danger
https://еtb.ru/verify,danger
whatsapp://send?phone=79005177144&text=Free%20money%20transfer,suspicious
https://xn--ggle-55da.com/security,danger
https://ozon.ru/wishlist,safe
https://government.ru/login,safe
https://raiffeisen.ru/cards,safe
https://6VqnJM.ml/EMr7DX.msi,danger
https://instagram.com/search,safe
https://twitter.com/login,safe
tg://resolve?domain=lottery_bot&start=bonus_32772,suspicious
https://gosuslugi.ru/services,safe
https://tinkoff.ru/cards,safe
sber://transfer?account=79008182768&sum=50000&comment=refund,suspicious
https://mеil.ru/auth,danger
https://XnGBB1.cf/sMLT6m.exe,danger
https://avito.ru/account,safe
https://оk.com/account,danger
https://mvideo.ru/promo,safe
https://tinkoff.ru/verify,danger
https://lamoda.ru/orders,safe
https://18eWqM.cf/O001xt.msi,danger
ton://transfer?address=EQ5bpGuyjvvMo8FYM23YbIrj3Ofx7LMooj84uHmiHX1tRGi9&amount=200,suspicious
https://open.ru/login,safe
https://sberbank.ru/cards,safe
https://vtb.ru/cards,safe
https://tinkofа.ru/account,danger
https://government.ru/services,safe
https://lamoda.ru/promo,safe
https://uNZQ8D.tk/YdWCsc.exe,danger
https://leroymerlin.ru/support,safe
https://67s1XD.ml/i71S87.jar,danger
https://avito.ru/orders,safe
https://dwaiY7.gq/OzESBk.vbs,danger
https://wikipedia.org/login,safe
https://gosuslugi.ru,safe
https://wildberries.ru/catalog/0/search.aspx?search=phone&sort=popular,safe
sberpay://pay?account=79009512534&amount=25000&message=urgent,suspicious
https://PyVcfp.ml/8zF9OH.bat,danger
https://leroymerlin.ru/account,safe
